ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4514,21,22899.40052077141,0.003091323590096108,1,364,7097,9650,16383
4515,18,23957.69999334932,0.13338498080447445,1,235,7233,2367,9365
4516,45,53301.748963943064,0.22754144807355894,0,25,0,0,-25
4517,44,44199.02259874001,0.012711961591027093,0,26,0,0,-26
4518,40,22960.103577381604,0.18182402135854067,1,542,5183,3801,8442
4519,43,23418.23525043509,0.14214120027607177,0,88,0,0,-88
4520,43,41499.06040948725,0.4711048072132455,1,524,52552,9720,61748
4521,49,25250.16990996821,0.28122222273332803,1,1010,11491,2526,13007
4522,60,32818.16642692411,0.16843515297431988,1,192,7003,2791,9602
4523,18,26782.015168287893,0.05867345979433552,1,427,6155,5821,11549
4524,49,29531.671507846135,0.29316844109934825,1,665,4950,2295,6580
4525,37,56958.24023470408,0.010028505745549176,1,496,6237,3010,8751
4526,54,21290.58170414698,0.5344777015140803,1,209,11948,2763,14502
4527,68,57674.13838638716,0.0871114659808225,1,999,6558,5521,11080
4528,61,23449.245792411337,0.03458352774372545,1,510,5010,2886,7386
4529,49,23568.40552228136,0.05175362483395326,0,108,0,0,-108
4530,23,42046.89297967015,0.10118568065435914,0,34,0,0,-34
4531,58,20936.374327012898,0.04516928631308749,1,170,5060,3640,8530
4532,28,31065.51355367924,0.19604170449597555,1,424,11079,3048,13703
4533,19,22833.051212386967,0.04816719038588481,1,451,5658,2462,7669
4534,28,23862.779382551667,0.22495190247947913,1,641,12497,2269,14125
4535,38,23280.47980248698,0.41090130593681057,0,8,0,0,-8
4536,21,28663.853033701504,0.013020842405928382,1,58,37162,2575,39679
4537,54,28378.353326495162,0.043938519859528506,0,37,0,0,-37
4538,25,26868.1106449544,0.04038396882244089,0,12,0,0,-12
4539,29,32698.677839045053,0.012613921139958297,1,181,6233,3149,9201
4540,50,29019.959010692728,0.11366339754425897,1,318,14923,5755,20360
4541,27,43984.59493077926,0.027466694646402678,1,47,5447,7774,13174
4542,39,26816.819522654096,0.4048972453795144,1,579,5845,3074,8340
4543,35,31231.684117215034,0.1057400764557849,1,521,5246,2355,7080
4544,59,20654.56191746375,0.1404042380041575,1,695,5380,2770,7455
4545,62,31483.529529270076,0.19110085231424623,1,327,4779,2231,6683
4546,39,23579.31943690599,0.12076549121122829,0,43,0,0,-43
4547,19,22386.70815497503,0.5353264249802497,0,29,0,0,-29
4548,74,25650.81642967925,0.23285438708989978,0,41,0,0,-41
4549,20,35468.01159800223,0.03506861363863051,1,375,6781,3623,10029
4550,20,60387.32701790728,0.0031264321107550516,1,62,4947,3056,7941
4551,20,23770.61520828889,0.0581098214037067,1,296,6337,2643,8684
4552,70,21140.583412675696,0.21420024086793515,1,228,5575,4415,9762
4553,54,31940.278460295118,0.08299078625600137,1,473,7606,2542,9675
4554,29,25863.158391241584,0.26827306719314936,0,35,0,0,-35
4555,33,20620.987423877814,0.09202636727076555,0,37,0,0,-37
4556,55,24637.844067540216,0.029271644950458277,1,182,5279,4819,9916
4557,54,66817.38424985374,0.10593812938356552,1,885,6031,2758,7904
4558,27,54548.33870867279,0.3053823911434212,1,103,6203,2731,8831
4559,35,23781.773827712095,0.03163981821488613,1,1151,6746,2466,8061
4560,24,29916.772885565224,0.007492768468571545,1,193,8655,2577,11039
4561,26,21960.76796372139,0.0864434833410825,1,364,11558,4318,15512
4562,18,25042.07732473248,0.015154424882904185,0,0,0,0,0
4563,38,92968.47906287931,0.07671969215707415,0,56,0,0,-56
4564,24,26163.677652761606,0.013361851195085189,1,235,6034,2511,8310
4565,44,37591.88284535968,0.057604295396871855,1,191,5266,3495,8570
4566,50,26053.46851001826,0.2637296234539832,0,68,0,0,-68
4567,34,39975.18815818089,0.46358566437877463,0,105,0,0,-105
4568,23,41603.21941742486,0.02163466101013195,0,25,0,0,-25
4569,37,25476.225356357903,0.11791335558963967,1,456,8040,3448,11032
4570,70,290582.9408872614,0.18750151339068735,1,167,11022,3265,14120
4571,55,20816.242748133493,0.03765321777431209,1,411,4819,2955,7363
4572,74,26990.942825879065,0.08143515341535301,1,717,4889,2571,6743
4573,49,30730.673384069425,0.4197542819116336,0,52,0,0,-52
4574,59,23141.46698692915,0.510277370936046,0,153,0,0,-153
4575,64,23651.94051378809,0.2020435342222568,1,527,6087,2478,8038
4576,41,23627.24716548763,0.06763170636676584,0,25,0,0,-25
4577,53,23874.78160078016,0.3382904697450301,1,863,14695,2267,16099
4578,42,25636.783198431593,0.06183478002376457,1,1077,20284,2682,21889
4579,26,22834.1276806197,0.23139282590574786,0,49,0,0,-49
4580,54,21476.398648803333,0.30245276343467825,1,771,9547,2240,11016
4581,23,24793.92725591825,0.2036869260402121,0,7,0,0,-7
4582,58,20699.499520499834,0.14432836166820817,0,118,0,0,-118
4583,28,31364.284047471843,0.1248023476765537,1,337,8883,2751,11297
4584,51,21060.87163043633,0.08739309061505877,1,241,10692,4104,14555
4585,68,120658.69146446776,0.016432312804596203,1,1006,5090,2442,6526
4586,36,20066.955715504653,0.03333533697294362,1,521,5244,2497,7220
4587,61,27627.26325002554,0.007647591331650531,1,87,20453,2399,22765
4588,49,27286.800988863397,0.07857526416611851,1,312,5237,2347,7272
4589,68,47286.52361128808,0.10750575189549905,1,42,33169,2462,35589
4590,19,21815.36071454849,0.20688604633942612,0,84,0,0,-84
4591,19,28980.842795787914,0.15413575620662423,1,483,5717,2629,7863
4592,24,27170.490533183034,0.4697290037849443,0,23,0,0,-23
4593,22,25154.78347339224,0.112651444381598,1,357,5814,2237,7694
4594,29,20665.41611245972,0.20343087475189375,1,553,5079,2235,6761
4595,38,22631.039223629465,0.5234205615946733,0,65,0,0,-65
4596,39,25394.72166670052,0.17308744148038144,1,209,8424,2326,10541
4597,43,20057.18457474609,0.07263076265677586,1,1023,4958,4656,8591
4598,31,25043.20779387055,0.3538948280443944,1,134,5669,2276,7811
4599,45,26481.520328082064,0.047199016326210104,1,632,5611,2411,7390
4600,30,24139.303795349846,0.37165707262202485,1,840,11080,2270,12510
4601,30,23887.70470276575,0.10660725552229036,1,1055,5717,3005,7667
4602,51,23904.72653058699,0.053709867706636584,1,87,5183,4064,9160
4603,64,20343.15583005097,0.3310396619641318,1,383,5175,4598,9390
4604,19,21359.27358981313,0.06511745275146587,1,44,4790,2597,7343
4605,25,21942.215998463842,0.11894727521701581,1,982,11581,2748,13347
4606,70,37245.49964676354,0.14882678908104158,1,192,8136,4543,12487
4607,32,22707.577995060714,0.054061423583879456,1,63,11397,2818,14152
4608,60,20076.521255369695,0.18205012178619098,0,28,0,0,-28
4609,27,20261.54518060415,0.038998414072070144,0,20,0,0,-20
4610,57,24205.467367058718,0.28776470484593675,1,163,8704,2549,11090
4611,26,24799.15277854062,0.07940713005194826,1,1540,9840,3153,11453
4612,62,20660.94452157084,0.15615869379264288,1,466,16301,3353,19188
4613,20,20054.812959141,0.3230052518894939,0,109,0,0,-109
4614,34,25635.125736528033,0.2809409908288706,0,135,0,0,-135
4615,37,24349.231955304353,0.13814814483691892,1,135,5147,3143,8155
4616,31,23367.748933755163,0.052182249432431084,1,655,6179,2563,8087
4617,30,38406.593508734695,0.05442416101629747,0,53,0,0,-53
4618,48,24887.972613470007,0.25417405077551886,1,433,7245,2884,9696
4619,48,41258.1527417198,0.40605368338460285,0,15,0,0,-15
4620,32,22423.1155592072,0.3393497009755721,1,154,4939,5013,9798
4621,38,23189.289465556474,0.06620756683079138,1,204,6827,2277,8900
4622,20,27076.92865410496,0.09647779051096057,1,1587,4924,3154,6491
4623,51,20680.80148970642,0.04265712237074976,0,37,0,0,-37
4624,29,20510.998376537817,0.16236554616608953,0,109,0,0,-109
4625,51,20168.500695576156,0.05704440460045986,1,710,5284,4400,8974
4626,30,41863.90582795668,0.1385842600944006,0,16,0,0,-16
4627,72,20496.163411796413,0.07716510553714706,0,19,0,0,-19
4628,24,32227.9930443104,0.17624983882589657,0,49,0,0,-49
4629,43,27486.54389527089,0.025793122162739903,1,359,12324,2877,14842
4630,18,24042.608437237075,0.1847375096191646,0,19,0,0,-19
4631,35,20188.37162679884,0.0014672945098355024,1,721,5706,2253,7238
4632,30,45852.827840360806,0.0350249360216515,1,317,7750,3235,10668
4633,18,27336.757654346296,0.02923784451169118,1,1202,6738,3716,9252
4634,52,22485.243664769136,0.05582693727023902,1,135,8214,2353,10432
4635,40,21402.604454836557,0.038215024123893986,1,274,6571,2430,8727
4636,26,40776.43742606924,0.06030949305317361,1,707,5139,2331,6763
4637,46,38896.63561608692,0.001508405573097656,0,12,0,0,-12
4638,34,22026.83054578661,0.05365417804364143,1,2354,5435,2349,5430
4639,29,26389.52063971783,0.0523902952137118,0,17,0,0,-17
4640,26,22090.245297446414,0.037097070367847096,1,1552,34210,3641,36299
4641,42,23714.061859859736,0.08950697927533037,1,1148,4934,2722,6508
4642,53,82048.16455373126,0.038621259052883467,1,38,5426,2431,7819
4643,69,22475.824075930566,0.16416748188604052,1,652,8448,2484,10280
4644,57,23694.467920276737,0.1409002489668444,1,202,6131,2454,8383
4645,59,24053.347142386872,0.019586007993971054,1,1438,6035,2363,6960
4646,19,20185.05980144543,0.2792607050965026,1,109,5609,2708,8208
4647,46,38351.542627878145,0.12342200930879346,0,50,0,0,-50
4648,19,74800.82925720012,0.02744313930939699,1,366,5211,2474,7319
4649,61,20340.805479028822,0.04554917298837752,1,261,8315,2933,10987
4650,63,23517.755673268795,0.2562436723019285,0,12,0,0,-12
4651,29,35671.51909493164,0.01298324659760495,0,21,0,0,-21
4652,59,45771.74870057012,0.0008437453284336083,0,13,0,0,-13
4653,55,41253.93725016028,0.026432103484765504,1,2055,4894,5187,8026
4654,44,33723.55715557273,0.025316211977539416,1,706,19301,2426,21021
4655,39,27644.756388606973,0.10367558882156264,1,788,4996,6339,10547
4656,62,25537.44132071188,0.11024645011302497,1,354,5289,2616,7551
4657,19,23910.685449927383,0.12693208726328412,1,138,10641,2286,12789
4658,28,24297.917248012276,0.07836251517939861,0,16,0,0,-16
4659,25,20044.428095004972,0.011471010009148111,1,181,9925,4432,14176
4660,20,24299.151804813755,0.10675201011681763,0,64,0,0,-64
4661,19,21696.422832370776,0.08221193791432249,1,242,5953,2551,8262
4662,26,22024.21496672302,0.108750171997288,1,829,4777,2284,6232
4663,23,23200.309340374773,0.14257472369755259,0,63,0,0,-63
4664,30,25168.846360240554,0.18959556086275473,1,650,5935,2310,7595
4665,47,34328.991039582725,0.0660996246236485,1,1024,5606,2437,7019
4666,34,20295.602010525505,0.0455580238454912,1,367,5402,3561,8596
4667,27,36173.361797476326,0.10470141108559662,0,83,0,0,-83
4668,20,29278.716828859433,0.005484120712644038,1,72,5293,3036,8257
4669,40,25259.963641794155,0.1119689614905192,1,768,5596,3070,7898
4670,56,21335.10197976662,0.017519264575962624,1,1768,4751,3032,6015
4671,21,28993.75406003193,0.037541298924450246,1,507,7312,2345,9150
4672,54,20792.78478983263,0.011760432846691,1,1660,6063,2478,6881
4673,40,20455.08524168721,0.7143943349365424,1,984,4729,2335,6080
4674,31,21811.682016086703,0.12512947844899247,1,84,9574,3147,12637
4675,19,79091.65937417497,0.04835213636415002,0,17,0,0,-17
4676,59,24660.598006287175,0.011159115592668366,1,1309,24166,2232,25089
4677,23,20629.18954489874,0.14093892501979238,1,2935,4777,2732,4574
4678,42,22393.189037685905,0.03820711082477536,1,772,4997,2743,6968
4679,33,22728.438431355084,0.09144963328445639,0,9,0,0,-9
4680,30,20170.87239652553,0.03508571687244458,0,56,0,0,-56
4681,24,25232.68601721361,0.10732748149462538,0,32,0,0,-32
4682,29,53205.08534562072,0.023861280897164695,1,559,6070,2761,8272
4683,32,34515.23743632471,0.020225561510835585,1,199,5451,2607,7859
4684,42,23152.931167474588,0.015662318474535402,1,90,7706,3200,10816
4685,50,25001.04920314064,0.09562414716558451,1,3861,8062,3802,8003
4686,54,20026.61660319089,0.18219384083054987,1,56,7577,2751,10272
4687,36,31195.922411405794,0.07364607070275539,0,33,0,0,-33
4688,56,22156.292245233457,0.027542122175060885,1,203,4792,2712,7301
4689,49,21901.87356530607,0.06281886745071849,1,360,6688,2538,8866
4690,26,26922.96382871072,0.0692704404436069,0,20,0,0,-20
4691,31,26990.802100255725,0.03636399768610952,1,920,6833,15948,21861
4692,66,45067.35432965261,0.05229199513096386,1,461,4716,3268,7523
4693,44,37223.83089437937,0.2120727929020903,0,68,0,0,-68
4694,36,29116.425615838376,0.23210663912027532,1,115,12588,2755,15228
4695,58,25908.899075079495,0.370644314350191,1,283,5168,2315,7200
4696,35,24426.33290530776,0.15445433705689646,1,1937,12668,3073,13804
4697,69,40442.092758130224,0.1337614614473387,1,1798,19544,2631,20377
4698,26,23961.849137144603,0.12625342227314498,1,318,10486,6813,16981
4699,34,40311.60550984455,0.1356252503761033,1,492,7831,5321,12660
4700,33,31076.57187675873,0.34047211546259704,1,780,5708,2295,7223
4701,19,31016.82132156387,0.27063800245316344,1,47,5315,2633,7901
4702,41,30063.41328802774,0.002152275771062719,1,281,5736,4633,10088
4703,26,20652.591873485817,0.07565400031056242,1,91,4793,2480,7182
4704,21,21395.804063500873,0.035359175097768536,1,104,19141,4822,23859
4705,22,25735.743485484356,0.2548444540000763,1,137,15053,2432,17348
4706,18,26423.227405932765,0.08212952260076604,1,1042,9232,2639,10829
4707,28,22425.071739712283,0.16768874718782847,1,562,5138,2825,7401
4708,41,25015.898915178328,0.3137750951067885,0,1,0,0,-1
4709,60,29644.43726551776,0.04080946519596614,1,195,6989,2627,9421
4710,19,21333.69075872911,0.02414167943694512,0,23,0,0,-23
4711,69,33757.74578491653,0.08968686761648899,1,2769,6011,8042,11284
4712,62,41029.40431283209,0.09559960393156669,1,254,5468,3927,9141
4713,22,22659.69399894122,0.056182195593324026,1,273,7341,2246,9314
4714,57,54708.95602255263,0.10105409346128637,1,29,5024,3598,8593
4715,39,22891.345403179745,0.37042343615528217,1,55,13836,3539,17320
4716,72,21768.47350307392,0.48272864308666685,1,1872,5027,2261,5416
4717,74,20636.465742336095,0.17620684182881158,1,403,38702,2283,40582
4718,42,23681.58049014472,0.08072554858729106,1,846,4895,3209,7258
4719,31,44606.499816821284,0.12912023829607366,0,135,0,0,-135
4720,43,21902.327107632802,0.030749492141994045,1,188,7118,2284,9214
4721,24,35071.11207678528,0.20453439077808383,0,23,0,0,-23
4722,18,33875.47781753011,0.09646576829376212,0,26,0,0,-26
4723,66,31603.10767092441,0.032517053836610986,1,727,5580,2914,7767
4724,37,20405.360253671195,0.03028334212060299,1,1172,8756,2262,9846
4725,35,25346.0152896717,0.03474712619490728,1,879,11863,2587,13571
4726,37,36517.065280726085,0.3368761033772377,0,47,0,0,-47
4727,20,119580.61022721435,0.1148803213608943,1,762,5151,2447,6836
4728,65,27761.400738545675,0.025676119451897354,1,41,7807,2564,10330
4729,70,24894.800935721152,0.06650084890459472,0,103,0,0,-103
4730,69,31330.91268073296,0.17453213596033595,0,37,0,0,-37
4731,40,22987.081767038253,0.026834530657413064,1,787,6281,2543,8037
4732,35,37938.084707571856,0.008089681698068807,1,901,6979,3319,9397
4733,24,23884.68302060535,0.005665272358313162,1,83,4773,2501,7191
4734,25,25766.640989341406,0.07577433904110974,1,41,6857,2487,9303
4735,35,25921.37198911163,0.03799271892823077,1,594,5252,2457,7115
4736,36,31551.532533344627,0.02909280555611033,1,615,13162,3060,15607
4737,75,25786.513256032078,0.06456389435535374,1,696,6908,3588,9800
4738,62,40509.66704551157,0.001052662469215543,0,9,0,0,-9
4739,32,29764.894759606843,0.2886859900664898,0,25,0,0,-25
4740,56,58477.40818361344,0.0008944732170414996,1,403,5660,2938,8195
4741,19,20035.051497314354,0.2136338146542857,1,185,7126,3650,10591
4742,33,22501.848340179415,0.14787671244934403,0,55,0,0,-55
4743,34,56553.662541902704,0.15115835338505879,0,49,0,0,-49
4744,18,20901.231699121898,0.027213116703192836,0,69,0,0,-69
4745,22,24779.352268554438,0.052698360758525575,1,800,8434,2306,9940
4746,19,23674.81141318818,0.0352673868492162,1,175,4952,3592,8369
4747,19,20195.2502562957,0.06238012610513267,1,36,18756,3516,22236
4748,19,130161.28972530003,0.07905326831938381,1,844,5066,4170,8392
4749,49,34406.70328400453,0.0023569747719373174,1,833,16463,3342,18972
4750,39,22426.27409114418,0.1798274833269232,1,876,4983,3705,7812
4751,43,28384.043438542176,0.17417182698441916,0,21,0,0,-21
4752,28,27394.963794126546,0.12314089885781952,1,133,5619,3878,9364
4753,20,38579.38522578039,0.2060543852684381,1,1401,5461,2532,6592
4754,54,23380.402244190365,0.07518638331178717,1,434,5962,3121,8649
4755,25,23341.35754512575,0.10792465921358842,0,41,0,0,-41
4756,69,20618.980046706165,0.35120458497710555,0,20,0,0,-20
4757,18,22545.044115387052,0.10930178969313561,1,281,8868,3864,12451
4758,74,22001.319959715398,0.1238238741579592,1,203,13102,2726,15625
4759,23,31593.890960483222,0.3612090337766825,1,786,5349,9816,14379
4760,43,28545.323589714302,0.14753368144082377,1,116,5953,4039,9876
4761,65,28280.655854301986,0.5061935864054593,0,44,0,0,-44
4762,18,42658.42984565805,0.060666388692083295,1,1175,5796,2795,7416
4763,28,21587.156344824714,0.2469437279581122,1,1493,5576,2655,6738
4764,25,25581.68644564692,0.048528365154635315,0,27,0,0,-27
4765,27,35050.47463871159,0.29765391563980803,1,552,4821,2798,7067
4766,46,20651.350555341953,0.27516018414823024,0,1,0,0,-1
4767,25,22969.662947374378,0.14433378488643855,1,1419,5026,3809,7416
4768,71,25266.767519284356,0.1867563505448025,1,1244,5006,2400,6162
4769,18,24709.168819045743,0.22572753608348037,0,8,0,0,-8
4770,20,41401.26139168141,0.06006739293030847,1,1216,7862,2320,8966
4771,55,21138.584396731207,0.4555661457718986,0,76,0,0,-76
4772,33,20582.51623780105,0.1193804016076245,1,1399,7693,2521,8815
4773,57,20286.517768501002,0.05509293898143892,1,755,16619,3046,18910
4774,52,24728.958155099244,0.2541667999812034,0,53,0,0,-53
4775,66,21521.016532212012,0.08381843897475828,0,20,0,0,-20
4776,57,21876.80367223843,0.2253434233748559,1,129,6820,2447,9138
4777,41,28955.7509797087,0.08538033333787035,1,187,4921,3807,8541
4778,37,24825.297485510277,0.1299524658996926,1,614,5064,2692,7142
4779,20,53581.335597887075,0.09050584034836058,1,237,15853,2757,18373
4780,41,28040.152851014715,0.6319472274996217,1,291,5962,3720,9391
4781,52,46632.5412164087,0.19930792992651314,1,51,7073,6609,13631
4782,18,33567.96552453784,0.04395118136936403,1,249,15134,2671,17556
4783,26,61192.42267315019,0.5493673277774619,0,33,0,0,-33
4784,71,56938.06636334304,0.034878622039258185,1,86,7056,2608,9578
4785,55,83765.60953774562,0.10296913009860313,1,190,17870,4669,22349
4786,22,21909.45209192488,0.09420472614470983,1,251,5805,2916,8470
4787,61,20865.476489767727,0.15523128107819764,1,371,5850,2257,7736
4788,62,36542.932458612464,0.35304627227621577,0,20,0,0,-20
4789,59,141549.31071659565,0.04756108694232865,0,41,0,0,-41
4790,56,21684.624517453987,0.2785925257687419,1,1624,7696,3044,9116
4791,24,36175.323679416215,0.01943011067753154,1,1144,5695,6897,11448
4792,26,42537.727680248805,0.033236723328279684,0,265,0,0,-265
4793,60,20924.07362118358,0.05246941610147151,1,575,5387,2895,7707
4794,20,21492.51194611543,0.22300338140777748,1,1739,5838,2461,6560
4795,47,25068.84405865101,0.06044119681279586,0,173,0,0,-173
