"client_rk","visit_dttm","account_rk","registration_dttm","application_rk","game_rk","application_dttm","game_dttm","game_flg","finish_flg","games_played","games_finished"
3003,2022-09-29 15:04:44.454,,,,,,,,,,
3019,2022-10-08 00:19:24.649,,,,,,,,,,
3035,2022-11-15 12:46:38.818,,,,,,,,,,
3051,2022-10-01 06:02:58.604,,,,,,,,,,
3067,2022-10-25 06:54:43.543,,,,,,,,,,
3078,2022-12-03 18:56:50.664,,,,,,,,,,
3360,2022-10-31 06:26:03.150,,,,,,,,,,
3376,2022-12-23 18:14:32.628,,,,,,,,,,
3392,2022-12-10 00:58:19.948,,,,,,,,,,
3408,2022-11-24 00:52:19.416,496,2022-11-24 22:02:48.656,301,87,2022-11-25 06:32:32.680,2022-12-05 23:55:00.260,1,1,1,1
3408,2022-11-24 00:52:19.416,496,2022-11-24 22:02:48.656,309,220,2022-11-27 08:03:20.257,2023-01-26 04:45:51.816,0,0,1,1
3424,2022-12-31 09:18:25.892,,,,,,,,,,
3440,2022-11-06 00:46:59.219,,,,,,,,,,
3456,2022-09-26 15:35:05.077,,,,,,,,,,
3472,2023-01-13 16:42:51.650,,,,,,,,,,
3488,2023-01-19 15:28:12.941,489,2023-01-20 04:45:24.049,415,301,2023-01-20 16:47:47.512,2023-02-23 00:53:17.950,0,0,0,0
3488,2023-01-19 15:28:12.941,489,2023-01-20 04:45:24.049,318,288,2023-01-20 21:35:56.535,2023-02-26 03:33:09.965,0,0,0,0
3504,2022-10-12 06:03:14.136,,,,,,,,,,
3520,2023-01-19 23:29:52.782,,,,,,,,,,
3536,2022-12-06 20:22:05.648,,,,,,,,,,
3552,2022-09-06 02:50:42.108,,,,,,,,,,
3568,2023-01-05 15:46:48.775,,,,,,,,,,
3589,2023-01-19 13:37:43.610,,,,,,,,,,
3605,2022-11-17 18:11:07.813,,,,,,,,,,
3621,2022-10-26 19:53:45.694,,,,,,,,,,
3637,2022-11-25 04:53:46.583,,,,,,,,,,
3653,2022-12-29 05:24:01.422,,,,,,,,,,
3669,2022-09-25 12:33:14.551,,,,,,,,,,
3685,2022-09-27 14:43:25.372,560,2022-09-28 14:12:26.224,,,,,,,,
3701,2023-01-01 20:01:10.783,,,,,,,,,,
3717,2022-10-02 14:57:10.555,,,,,,,,,,
3733,2022-10-11 22:03:38.003,,,,,,,,,,
3749,2022-12-13 00:03:39.979,,,,,,,,,,
3765,2023-01-08 08:56:54.795,309,2023-01-09 02:41:23.911,,,,,,,,
3781,2022-10-14 05:49:36.884,,,,,,,,,,
3797,2022-12-06 01:09:21.274,132,2022-12-06 04:29:38.454,,,,,,,,
3813,2022-10-26 09:24:27.261,436,2022-10-27 08:31:13.219,,,,,,,,
3829,2022-09-03 01:18:37.667,53,2022-09-03 09:03:48.930,,,,,,,,
3850,2022-12-05 09:40:07.919,,,,,,,,,,
3866,2022-09-22 13:44:55.115,,,,,,,,,,
3882,2022-09-13 23:17:58.324,22,2022-09-14 18:49:17.598,,,,,,,,
3898,2022-10-29 00:51:44.491,,,,,,,,,,
3914,2022-11-17 22:09:25.386,,,,,,,,,,
3930,2022-10-24 07:39:54.306,,,,,,,,,,
3946,2022-11-18 11:23:50.925,,,,,,,,,,
3962,2022-10-20 22:08:29.650,,,,,,,,,,
3978,2022-11-22 21:48:01.972,921,2022-11-23 10:57:23.751,,,,,,,,
3994,2023-01-11 01:31:38.663,,,,,,,,,,
4010,2022-10-01 06:49:16.580,957,2022-10-02 00:06:11.103,,,,,,,,
4026,2022-09-29 21:14:37.546,,,,,,,,,,
4042,2022-12-04 14:53:40.843,,,,,,,,,,
4058,2022-11-28 02:08:45.226,,,,,,,,,,
4074,2023-01-10 16:39:01.119,,,,,,,,,,
4090,2023-01-30 20:50:09.318,,,,,,,,,,
3240,2022-09-06 13:08:58.514,386,2022-09-06 22:22:39.772,,,,,,,,
3256,2022-09-15 11:49:26.064,,,,,,,,,,
3272,2022-11-01 22:58:34.767,,,,,,,,,,
3288,2022-09-18 17:51:33.893,,,,,,,,,,
3304,2022-09-23 17:04:33.220,,,,,,,,,,
3320,2023-01-22 04:33:47.126,,,,,,,,,,
3331,2022-11-25 16:21:28.960,,,,,,,,,,
3347,2022-09-07 05:37:52.004,,,,,,,,,,
3363,2022-10-04 11:49:09.563,,,,,,,,,,
3379,2022-11-16 03:25:33.064,,,,,,,,,,
3395,2022-09-14 23:36:51.294,,,,,,,,,,
3411,2022-12-05 19:24:35.181,,,,,,,,,,
3427,2022-09-26 01:57:41.068,,,,,,,,,,
3443,2022-11-17 01:32:47.281,,,,,,,,,,
3459,2022-12-19 12:28:06.385,,,,,,,,,,
3475,2022-12-23 09:48:26.930,,,,,,,,,,
3491,2022-10-20 16:26:31.608,,,,,,,,,,
3507,2022-12-22 09:33:25.953,819,2022-12-22 17:06:45.308,,,,,,,,
3523,2022-10-05 04:45:06.131,,,,,,,,,,
3539,2023-01-09 08:16:55.940,390,2023-01-10 00:34:36.847,,,,,,,,
3555,2022-10-31 04:02:13.472,,,,,,,,,,
3571,2022-11-02 06:26:28.715,,,,,,,,,,
3586,2022-11-01 23:58:49.667,,,,,,,,,,
3602,2022-11-24 06:02:45.960,,,,,,,,,,
3618,2022-12-21 03:08:25.496,,,,,,,,,,
3634,2022-09-23 14:24:21.956,335,2022-09-23 20:25:04.338,,,,,,,,
3650,2022-09-05 12:06:32.856,706,2022-09-06 08:00:49.379,307,179,2022-09-16 23:44:29.175,2023-01-05 20:57:04.754,1,0,1,0
3650,2022-09-05 12:06:32.856,706,2022-09-06 08:00:49.379,69,280,2022-09-06 13:50:44.157,2023-02-21 23:44:15.707,0,0,1,0
3650,2022-09-05 12:06:32.856,706,2022-09-06 08:00:49.379,84,157,2022-09-19 23:18:41.423,2023-02-27 23:23:36.870,0,0,1,0
3666,2022-12-07 04:59:50.566,148,2022-12-07 08:58:48.903,,,,,,,,
3682,2022-11-16 23:32:34.451,,,,,,,,,,
3698,2022-12-31 06:44:47.330,,,,,,,,,,
3714,2022-10-31 07:22:37.917,,,,,,,,,,
3730,2022-11-20 02:35:40.901,,,,,,,,,,
3746,2023-01-04 08:05:06.924,728,2023-01-04 21:29:19.666,431,364,2023-01-16 07:15:33.084,2023-02-20 13:29:58.532,0,0,0,0
3762,2022-12-06 01:02:27.406,572,2022-12-06 17:19:44.881,,,,,,,,
3778,2022-12-19 05:14:53.674,,,,,,,,,,
3794,2022-11-18 03:16:16.009,839,2022-11-18 07:20:41.075,319,314,2022-11-30 06:47:25.033,2023-01-21 11:17:54.459,1,0,1,0
3810,2023-02-01 11:17:18.966,,,,,,,,,,
3826,2022-11-09 10:19:39.354,,,,,,,,,,
3853,2022-12-12 15:12:04.741,,,,,,,,,,
3869,2023-01-02 08:21:25.270,,,,,,,,,,
3885,2022-11-16 14:32:21.087,,,,,,,,,,
3901,2022-11-11 07:04:50.207,,,,,,,,,,
3917,2022-12-11 16:46:59.545,767,2022-12-12 01:17:11.606,,,,,,,,
3933,2023-01-22 11:39:55.039,,,,,,,,,,
3949,2023-01-30 13:03:50.672,,,,,,,,,,
3965,2022-11-11 21:38:58.109,,,,,,,,,,
3981,2022-12-16 08:08:56.397,,,,,,,,,,
3997,2022-11-24 02:05:33.023,,,,,,,,,,
4013,2023-01-17 08:44:20.809,,,,,,,,,,
4029,2023-01-14 09:40:51.814,,,,,,,,,,
4045,2022-10-21 11:09:41.747,,,,,,,,,,
4061,2022-10-18 20:23:33.652,14,2022-10-19 06:31:34.605,,,,,,,,
4077,2022-12-05 04:08:19.499,,,,,,,,,,
4093,2022-09-28 10:52:20.013,531,2022-09-29 08:14:01.473,253,32,2022-10-08 03:59:42.419,2023-01-14 09:38:28.817,1,1,2,2
4093,2022-09-28 10:52:20.013,531,2022-09-29 08:14:01.473,208,268,2022-10-06 02:29:59.932,2023-01-31 21:32:33.150,1,1,2,2
3546,2022-11-06 09:02:19.738,624,2022-11-06 15:13:27.374,492,227,2022-11-12 10:37:17.303,2022-12-22 13:56:10.126,1,1,2,1
3546,2022-11-06 09:02:19.738,624,2022-11-06 15:13:27.374,48,279,2022-11-11 07:03:27.080,2022-12-05 17:51:10.562,0,0,2,1
3546,2022-11-06 09:02:19.738,624,2022-11-06 15:13:27.374,295,379,2022-11-07 07:46:27.209,2023-01-14 23:54:11.633,1,0,2,1
3562,2023-01-24 08:58:16.654,620,2023-01-25 00:02:20.405,22,211,2023-01-25 11:47:40.641,2023-02-12 01:05:35.338,0,0,0,0
3562,2023-01-24 08:58:16.654,620,2023-01-25 00:02:20.405,207,447,2023-01-25 21:07:16.381,2023-02-08 13:15:59.250,0,0,0,0
3578,2023-01-31 09:16:37.430,937,2023-01-31 15:53:19.794,,,,,,,,
3595,2022-10-30 02:43:44.716,682,2022-10-30 17:54:45.768,27,77,2022-11-02 11:06:30.190,2023-01-25 11:45:46.603,1,0,1,0
3595,2022-10-30 02:43:44.716,682,2022-10-30 17:54:45.768,15,204,2022-11-04 21:49:18.447,2023-01-21 08:54:08.085,0,0,1,0
3611,2022-12-07 23:42:38.624,,,,,,,,,,
3627,2022-10-31 04:50:21.147,213,2022-11-01 00:43:01.822,,,,,,,,
3643,2022-10-11 03:12:01.553,,,,,,,,,,
3659,2022-11-18 05:53:29.370,,,,,,,,,,
3675,2022-12-18 16:34:52.089,,,,,,,,,,
3691,2023-01-04 02:52:33.934,,,,,,,,,,
3707,2022-12-19 08:15:26.727,,,,,,,,,,
3723,2022-10-22 02:13:12.613,,,,,,,,,,
3739,2023-01-09 08:57:59.654,,,,,,,,,,
3755,2022-11-01 02:57:41.442,,,,,,,,,,
3771,2022-09-24 08:30:14.476,,,,,,,,,,
3787,2022-11-02 05:23:30.199,,,,,,,,,,
3803,2022-12-10 03:31:02.480,549,2022-12-11 01:14:05.781,308,136,2022-12-22 20:49:53.919,2023-02-11 07:30:07.204,0,0,0,0
3819,2023-01-23 00:11:26.806,,,,,,,,,,
3835,2022-12-07 18:11:41.493,634,2022-12-08 04:33:14.377,,,,,,,,
3840,2022-10-08 06:13:28.826,,,,,,,,,,
3856,2023-01-24 03:06:17.430,100,2023-01-25 01:44:21.930,,,,,,,,
3872,2022-09-09 08:45:03.094,,,,,,,,,,
3888,2022-10-11 20:00:54.910,,,,,,,,,,
3904,2022-12-31 15:40:15.608,251,2023-01-01 14:07:19.089,,,,,,,,
3920,2022-10-27 13:24:51.905,,,,,,,,,,
3936,2022-11-08 15:54:38.522,,,,,,,,,,
3952,2022-12-20 20:54:46.873,,,,,,,,,,
3968,2022-10-18 01:21:09.426,,,,,,,,,,
3984,2022-12-24 16:51:18.433,,,,,,,,,,
4000,2022-10-08 20:46:09.824,,,,,,,,,,
4016,2022-12-25 20:57:00.865,,,,,,,,,,
4032,2023-01-31 07:58:17.720,,,,,,,,,,
4048,2023-01-21 01:24:41.554,,,,,,,,,,
4064,2022-09-08 18:51:58.924,,,,,,,,,,
4080,2023-01-29 17:43:23.662,,,,,,,,,,
3314,2022-10-22 08:31:05.931,,,,,,,,,,
3341,2022-11-22 02:42:41.281,581,2022-11-22 14:48:25.311,409,45,2022-11-29 12:31:04.554,2023-02-28 05:40:05.544,0,0,1,1
3341,2022-11-22 02:42:41.281,581,2022-11-22 14:48:25.311,106,70,2022-12-06 18:34:58.117,2023-01-21 17:53:24.643,1,1,1,1
3357,2023-01-18 11:32:13.581,,,,,,,,,,
3373,2022-09-21 13:15:06.853,,,,,,,,,,
3389,2022-11-04 15:58:13.093,,,,,,,,,,
3405,2023-01-20 19:38:22.906,139,2023-01-21 18:35:58.392,,,,,,,,
3421,2023-01-13 14:57:23.638,,,,,,,,,,
3437,2022-12-04 11:38:42.916,,,,,,,,,,
3453,2022-12-02 21:03:56.971,,,,,,,,,,
3469,2022-12-07 01:27:42.224,,,,,,,,,,
3485,2022-10-07 12:35:29.026,,,,,,,,,,
3501,2023-01-24 19:03:48.598,,,,,,,,,,
3517,2023-01-06 06:42:58.988,,,,,,,,,,
3533,2022-10-28 06:18:39.202,399,2022-10-28 17:08:53.530,,,,,,,,
3549,2022-09-15 02:43:37.043,,,,,,,,,,
3565,2022-12-23 18:21:59.595,,,,,,,,,,
3581,2022-09-25 16:17:55.912,647,2022-09-26 13:35:09.407,,,,,,,,
3592,2022-10-13 04:03:20.984,907,2022-10-13 04:46:39.196,,,,,,,,
3608,2022-10-19 13:40:30.015,,,,,,,,,,
3624,2023-01-11 17:19:59.300,,,,,,,,,,
3640,2022-12-09 01:27:34.553,,,,,,,,,,
3656,2022-10-31 22:26:47.470,,,,,,,,,,
3672,2023-01-22 06:34:46.852,255,2023-01-22 08:16:11.432,,,,,,,,
3688,2022-10-13 01:31:25.603,,,,,,,,,,
3704,2022-09-14 19:12:26.592,,,,,,,,,,
3720,2023-01-05 14:05:34.931,,,,,,,,,,
3736,2022-10-05 00:20:11.081,339,2022-10-05 09:58:15.528,,,,,,,,
3752,2022-11-24 11:30:41.551,291,2022-11-24 11:38:47.454,,,,,,,,
3768,2022-09-14 17:27:45.973,,,,,,,,,,
3784,2022-11-24 00:17:08.781,,,,,,,,,,
3800,2022-11-10 15:56:02.972,678,2022-11-10 16:52:35.348,151,269,2022-11-19 23:29:52.463,2023-01-05 21:32:12.226,1,0,2,1
3800,2022-11-10 15:56:02.972,678,2022-11-10 16:52:35.348,12,129,2022-11-24 23:20:25.086,2023-01-26 04:02:23.172,1,1,2,1
3816,2022-12-18 12:31:31.246,,,,,,,,,,
3832,2022-09-24 07:21:18.581,,,,,,,,,,
3843,2022-09-06 15:49:19.698,468,2022-09-06 22:54:29.286,189,186,2022-09-13 22:10:48.584,2022-10-18 06:59:20.341,1,1,1,1
3859,2022-12-06 12:26:06.966,,,,,,,,,,
3875,2022-09-29 08:04:54.999,584,2022-09-30 06:40:08.233,,,,,,,,
3891,2023-01-20 21:34:24.629,,,,,,,,,,
3907,2022-12-15 16:57:37.611,,,,,,,,,,
3923,2022-10-30 08:21:02.827,,,,,,,,,,
3939,2022-11-13 23:46:17.428,,,,,,,,,,
3955,2023-01-22 02:05:46.018,370,2023-01-22 14:09:28.214,,,,,,,,
3971,2022-11-18 19:28:39.623,570,2022-11-19 16:53:46.096,481,456,2022-11-26 09:59:43.190,2023-01-18 13:01:33.021,1,0,2,0
3971,2022-11-18 19:28:39.623,570,2022-11-19 16:53:46.096,41,230,2022-11-24 09:14:17.525,2023-01-19 04:11:41.333,1,0,2,0
3987,2023-01-12 16:27:30.053,105,2023-01-13 12:54:23.537,,,,,,,,
4003,2023-01-28 22:34:40.582,,,,,,,,,,
4019,2022-09-28 08:46:08.651,976,2022-09-28 21:21:12.652,,,,,,,,
4035,2022-09-02 06:25:51.414,,,,,,,,,,
4051,2022-10-24 23:04:22.531,,,,,,,,,,
4067,2023-01-11 10:18:06.999,749,2023-01-11 20:53:43.389,124,149,2023-01-13 17:29:26.992,2023-02-20 12:12:55.189,0,0,1,1
4067,2023-01-11 10:18:06.999,749,2023-01-11 20:53:43.389,187,41,2023-01-13 08:08:40.077,2023-01-24 00:50:38.029,1,1,1,1
4067,2023-01-11 10:18:06.999,749,2023-01-11 20:53:43.389,446,210,2023-01-22 18:15:39.020,2023-03-17 19:06:07.633,0,0,1,1
4083,2022-12-23 05:49:51.018,,,,,,,,,,
3066,2022-10-03 12:47:12.422,599,2022-10-04 05:26:42.546,435,98,2022-10-17 07:17:22.228,2022-11-02 05:33:22.025,1,0,2,0
3079,2022-10-08 05:44:46.130,,,,,,,,,,
3095,2022-09-21 10:59:56.553,,,,,,,,,,
3111,2022-09-18 18:31:50.927,,,,,,,,,,
3127,2023-01-01 03:14:01.678,225,2023-01-01 21:17:47.850,,,,,,,,
3143,2022-12-17 11:05:22.097,,,,,,,,,,
3159,2023-01-13 14:16:11.256,,,,,,,,,,
3175,2022-11-05 17:26:01.624,,,,,,,,,,
3191,2022-09-05 00:18:49.093,,,,,,,,,,
3207,2022-10-15 04:20:53.073,294,2022-10-15 07:49:28.241,,,,,,,,
3223,2022-11-16 20:40:05.948,,,,,,,,,,
3239,2022-11-03 12:24:09.160,,,,,,,,,,
3255,2022-11-27 17:07:15.647,,,,,,,,,,
3271,2022-09-03 21:55:09.552,,,,,,,,,,
3287,2022-09-21 15:26:18.587,,,,,,,,,,
3303,2022-12-03 04:50:05.407,,,,,,,,,,
3319,2022-09-14 01:49:25.056,,,,,,,,,,
3340,2022-09-24 07:51:48.392,628,2022-09-24 23:36:29.562,346,376,2022-10-08 00:04:29.634,2022-11-22 05:35:28.119,1,1,1,1
3356,2022-10-01 23:02:29.303,931,2022-10-02 04:19:25.630,,,,,,,,
3372,2022-12-01 01:55:13.079,,,,,,,,,,
3388,2022-11-05 18:50:07.412,,,,,,,,,,
3404,2022-10-02 13:45:42.209,756,2022-10-02 14:11:52.044,337,230,2022-10-06 16:15:45.942,2023-01-19 04:11:41.333,1,0,2,0
3404,2022-10-02 13:45:42.209,756,2022-10-02 14:11:52.044,117,228,2022-10-06 06:41:27.798,2022-10-06 09:26:46.288,1,0,2,0
3404,2022-10-02 13:45:42.209,756,2022-10-02 14:11:52.044,248,133,2022-10-13 03:09:55.099,2023-02-15 03:16:42.131,0,0,2,0
3420,2022-09-17 22:07:03.449,,,,,,,,,,
3436,2022-12-25 19:12:28.176,,,,,,,,,,
3452,2022-10-17 23:13:54.791,,,,,,,,,,
3468,2022-11-09 01:57:29.217,,,,,,,,,,
3484,2022-10-19 03:40:32.922,,,,,,,,,,
3500,2022-12-07 00:46:46.205,,,,,,,,,,
3516,2022-09-04 01:29:54.811,,,,,,,,,,
3532,2023-01-14 02:04:22.243,,,,,,,,,,
3548,2022-12-30 17:12:45.675,,,,,,,,,,
3564,2023-01-07 18:14:42.311,,,,,,,,,,
3580,2022-11-12 04:47:32.221,644,2022-11-12 23:32:00.970,216,261,2022-11-25 07:11:00.672,2022-12-18 08:11:51.035,1,1,1,1
3585,2022-11-18 19:42:04.929,,,,,,,,,,
3601,2022-11-25 22:56:46.138,,,,,,,,,,
3617,2022-12-29 16:13:15.658,403,2022-12-29 18:03:21.802,,,,,,,,
3633,2022-12-17 17:55:47.465,229,2022-12-18 13:39:28.541,,,,,,,,
3649,2023-01-13 16:43:04.513,,,,,,,,,,
3665,2023-01-25 19:08:41.701,,,,,,,,,,
3681,2022-11-23 02:41:58.820,,,,,,,,,,
3697,2022-10-31 03:53:10.903,408,2022-10-31 04:23:57.495,,,,,,,,
3713,2023-01-21 06:42:54.476,457,2023-01-21 18:00:26.742,288,282,2023-01-21 20:18:16.878,2023-02-06 10:48:49.734,0,0,1,1
3713,2023-01-21 06:42:54.476,457,2023-01-21 18:00:26.742,426,152,2023-01-21 20:10:02.312,2023-01-27 16:39:51.419,1,1,1,1
3713,2023-01-21 06:42:54.476,457,2023-01-21 18:00:26.742,387,291,2023-01-22 16:12:12.558,2023-03-18 15:30:50.972,0,0,1,1
3729,2022-09-08 04:35:01.611,,,,,,,,,,
3745,2022-12-13 13:10:58.236,,,,,,,,,,
3761,2022-09-03 02:35:12.753,236,2022-09-03 05:00:00.069,,,,,,,,
3777,2022-11-20 17:56:15.677,116,2022-11-21 07:35:02.466,,,,,,,,
3793,2022-09-29 18:53:54.358,,,,,,,,,,
3809,2022-12-16 19:02:33.854,,,,,,,,,,
3825,2022-11-13 01:56:29.935,,,,,,,,,,
3846,2022-12-30 08:11:59.070,80,2022-12-31 03:23:12.032,,,,,,,,
3862,2022-09-28 20:50:07.661,,,,,,,,,,
3878,2022-10-17 04:17:32.772,,,,,,,,,,
3894,2022-12-25 19:50:57.935,,,,,,,,,,
3910,2022-09-28 06:39:51.155,,,,,,,,,,
3926,2022-10-04 21:04:21.871,,,,,,,,,,
3942,2022-10-18 20:58:05.159,793,2022-10-19 14:56:39.946,361,264,2022-10-25 12:10:54.276,2023-01-02 09:47:52.158,1,1,1,1
3958,2022-11-19 04:05:38.710,,,,,,,,,,
3974,2023-01-26 08:31:13.420,909,2023-01-26 09:09:25.134,,,,,,,,
3990,2022-09-08 13:56:06.572,,,,,,,,,,
4006,2022-10-06 22:32:41.537,,,,,,,,,,
4022,2023-01-04 04:48:58.687,,,,,,,,,,
4038,2022-09-24 07:07:56.608,,,,,,,,,,
4054,2022-11-24 07:03:24.015,,,,,,,,,,
4070,2022-11-01 16:04:30.776,,,,,,,,,,
4086,2023-01-09 18:16:56.335,,,,,,,,,,
3598,2022-11-15 18:56:30.380,124,2022-11-16 07:58:34.254,,,,,,,,
3614,2022-11-14 19:08:55.220,,,,,,,,,,
3630,2022-10-07 12:14:37.106,141,2022-10-07 22:43:19.431,,,,,,,,
3646,2022-12-13 08:05:10.123,,,,,,,,,,
3662,2022-10-04 05:44:01.538,,,,,,,,,,
3678,2022-11-23 09:24:28.473,,,,,,,,,,
3694,2023-02-01 03:10:46.461,,,,,,,,,,
3710,2023-01-31 06:36:08.508,,,,,,,,,,
3726,2022-09-14 20:09:14.320,717,2022-09-15 01:13:02.758,43,268,2022-09-25 13:12:35.824,2023-01-31 21:32:33.150,1,1,1,1
3726,2022-09-14 20:09:14.320,717,2022-09-15 01:13:02.758,502,340,2022-09-23 23:12:43.674,2023-01-18 05:11:23.051,0,0,1,1
3742,2022-10-23 01:45:29.515,,,,,,,,,,
3758,2022-12-17 16:08:45.319,,,,,,,,,,
3774,2022-12-18 23:21:13.295,,,,,,,,,,
3790,2023-01-26 17:07:16.807,,,,,,,,,,
3806,2022-09-13 14:30:02.465,307,2022-09-13 23:58:50.725,,,,,,,,
3822,2023-01-02 23:33:01.430,,,,,,,,,,
3838,2022-10-13 16:03:29.730,715,2022-10-14 06:33:44.965,191,378,2022-10-17 09:42:41.046,2022-11-14 04:55:11.551,1,0,2,0
3838,2022-10-13 16:03:29.730,715,2022-10-14 06:33:44.965,488,380,2022-10-24 01:25:05.552,2022-10-25 16:57:20.172,1,0,2,0
3849,2022-09-11 20:04:38.027,,,,,,,,,,
3865,2022-11-12 02:09:41.666,,,,,,,,,,
3881,2023-01-17 00:20:08.725,,,,,,,,,,
3897,2022-11-24 16:19:56.511,,,,,,,,,,
3913,2023-01-02 07:37:14.650,,,,,,,,,,
3929,2022-12-16 17:27:30.804,125,2022-12-17 07:00:04.301,,,,,,,,
3945,2022-12-31 14:57:14.791,,,,,,,,,,
3961,2022-10-01 19:53:53.478,,,,,,,,,,
3977,2022-11-03 01:45:05.009,,,,,,,,,,
3993,2023-01-25 21:14:17.350,942,2023-01-26 17:40:10.775,,,,,,,,
4009,2022-09-26 18:39:30.390,,,,,,,,,,
4025,2022-12-03 14:52:22.744,840,2022-12-04 09:38:22.481,512,126,2022-12-13 01:56:20.547,2023-01-28 00:34:02.408,1,0,1,0
4041,2023-01-11 15:15:59.366,20,2023-01-12 12:06:44.464,,,,,,,,
4057,2022-10-28 14:04:30.654,,,,,,,,,,
4073,2022-12-04 02:08:40.263,,,,,,,,,,
4089,2023-01-13 10:54:29.580,,,,,,,,,,
4096,2022-10-12 04:28:51.509,,,,,,,,,,
3446,2022-12-24 04:55:29.234,,,,,,,,,,
3462,2022-09-30 01:13:44.556,,,,,,,,,,
3478,2022-10-19 20:40:12.605,433,2022-10-20 18:14:04.888,,,,,,,,
3494,2022-10-18 09:06:32.031,,,,,,,,,,
3510,2022-11-25 17:04:24.634,,,,,,,,,,
3526,2022-11-21 11:10:16.293,,,,,,,,,,
3542,2022-11-04 21:46:16.377,,,,,,,,,,
3558,2022-09-09 20:09:42.475,317,2022-09-10 08:31:46.438,,,,,,,,
3574,2023-01-02 10:28:35.382,,,,,,,,,,
3591,2022-09-20 03:09:03.757,,,,,,,,,,
3607,2022-11-11 21:24:19.022,,,,,,,,,,
3623,2023-01-14 03:55:50.169,,,,,,,,,,
3639,2022-10-20 20:24:30.654,,,,,,,,,,
3655,2022-12-24 21:32:26.264,,,,,,,,,,
3671,2022-12-25 16:14:55.864,,,,,,,,,,
3687,2022-10-27 08:15:41.180,,,,,,,,,,
3703,2022-12-10 03:48:40.350,,,,,,,,,,
3719,2022-09-18 23:21:57.126,,,,,,,,,,
3735,2022-11-26 09:42:29.484,169,2022-11-26 14:22:17.916,,,,,,,,
3751,2023-01-10 09:26:03.353,,,,,,,,,,
3767,2022-10-17 14:34:36.823,,,,,,,,,,
3783,2022-10-12 12:12:17.326,,,,,,,,,,
3799,2023-01-20 00:40:45.997,,,,,,,,,,
3815,2022-10-04 02:19:14.468,,,,,,,,,,
3831,2023-01-05 16:25:05.968,,,,,,,,,,
3852,2022-09-16 04:00:13.083,,,,,,,,,,
3868,2022-11-21 10:18:49.383,,,,,,,,,,
3884,2022-09-11 11:58:18.410,218,2022-09-12 07:13:18.331,,,,,,,,
3900,2022-10-05 17:11:51.362,,,,,,,,,,
3916,2022-10-28 01:57:51.951,,,,,,,,,,
3932,2022-10-28 00:25:03.954,,,,,,,,,,
3948,2022-09-25 02:54:00.189,871,2022-09-25 14:09:07.495,,,,,,,,
3964,2022-11-10 10:32:08.209,888,2022-11-10 14:31:49.204,,,,,,,,
3980,2023-01-30 21:49:16.547,,,,,,,,,,
3996,2022-11-29 23:12:38.628,272,2022-11-30 17:56:58.046,,,,,,,,
4012,2022-12-26 18:24:59.777,,,,,,,,,,
4028,2022-09-06 23:59:44.010,,,,,,,,,,
4044,2022-09-12 04:09:41.490,30,2022-09-12 11:47:10.375,,,,,,,,
4060,2022-12-03 09:26:59.002,,,,,,,,,,
4076,2022-11-25 14:38:18.131,,,,,,,,,,
4092,2022-09-09 01:06:40.373,,,,,,,,,,
3700,2023-01-13 06:23:14.436,,,,,,,,,,
3716,2022-11-12 05:10:19.973,,,,,,,,,,
3732,2023-01-28 16:14:35.570,10,2023-01-28 21:15:34.996,,,,,,,,
3748,2022-09-30 13:42:08.060,,,,,,,,,,
3764,2022-09-01 13:26:58.535,,,,,,,,,,
3780,2022-09-16 21:17:50.872,,,,,,,,,,
3796,2022-09-21 07:52:05.437,,,,,,,,,,
3812,2023-01-02 08:08:09.227,,,,,,,,,,
3828,2022-10-23 16:39:09.341,,,,,,,,,,
3855,2023-01-11 17:48:18.421,,,,,,,,,,
3871,2022-09-20 09:52:53.696,220,2022-09-21 04:58:29.328,,,,,,,,
3887,2022-12-30 08:36:35.932,,,,,,,,,,
3903,2023-01-09 13:11:00.873,741,2023-01-10 05:03:05.956,383,454,2023-01-14 02:02:53.043,2023-02-06 02:40:45.093,0,0,0,0
3919,2022-11-09 17:49:46.483,265,2022-11-10 00:48:40.450,,,,,,,,
3935,2022-11-09 08:41:03.233,503,2022-11-09 14:30:40.681,,,,,,,,
3951,2022-11-12 13:29:33.953,,,,,,,,,,
3967,2022-12-19 14:21:24.511,,,,,,,,,,
3983,2022-11-26 20:43:06.756,,,,,,,,,,
3999,2023-01-07 08:42:59.420,,,,,,,,,,
4015,2022-10-09 16:48:12.166,,,,,,,,,,
4031,2022-09-13 04:53:31.817,,,,,,,,,,
4047,2022-09-08 21:14:37.176,,,,,,,,,,
4063,2022-11-18 11:57:48.007,,,,,,,,,,
4079,2022-12-12 02:58:06.922,525,2022-12-13 00:00:55.109,249,158,2022-12-24 07:46:14.545,2023-01-20 04:32:33.395,1,0,1,0
4095,2022-12-31 07:59:40.494,,,,,,,,,,
3556,2022-10-16 03:52:28.438,588,2022-10-16 08:34:28.223,214,353,2022-10-26 19:27:00.644,2022-11-09 21:29:46.931,1,0,2,0
3556,2022-10-16 03:52:28.438,588,2022-10-16 08:34:28.223,150,269,2022-10-20 15:24:23.286,2023-01-05 21:32:12.226,1,0,2,0
3572,2023-01-08 23:29:56.562,,,,,,,,,,
3593,2022-09-03 06:49:54.099,,,,,,,,,,
3609,2022-10-24 10:22:20.808,,,,,,,,,,
3625,2022-12-27 13:50:08.149,,,,,,,,,,
3641,2022-11-27 10:48:17.674,,,,,,,,,,
